modulus,residue,method,d,a,b
2520,890,formula_even,,,
2520,891,formula_divisible_by_3,,,
2520,892,formula_even,,,
2520,893,general_key_d_3,3,4,8
2520,894,formula_even,,,
2520,895,formula_3_mod_4,,,
2520,896,formula_even,,,
2520,897,formula_divisible_by_3,,,
2520,898,formula_even,,,
2520,899,formula_3_mod_4,,,
2520,900,formula_even,,,
2520,901,general_key_d_3,3,4,8
2520,902,formula_even,,,
2520,903,formula_divisible_by_3,,,
2520,904,formula_even,,,
2520,905,general_key_d_7,7,4,24
2520,906,formula_even,,,
2520,907,formula_3_mod_4,,,
2520,908,formula_even,,,
2520,909,formula_divisible_by_3,,,
2520,910,formula_even,,,
2520,911,formula_3_mod_4,,,
2520,912,formula_even,,,
2520,913,general_key_d_7,7,8,20
2520,914,formula_even,,,
2520,915,formula_divisible_by_3,,,
2520,916,formula_even,,,
2520,917,general_key_d_3,3,4,8
2520,918,formula_even,,,
2520,919,formula_3_mod_4,,,
2520,920,formula_even,,,
2520,921,formula_divisible_by_3,,,
2520,922,formula_even,,,
2520,923,formula_3_mod_4,,,
2520,924,formula_even,,,
2520,925,general_key_d_3,3,4,8
2520,926,formula_even,,,
2520,927,formula_divisible_by_3,,,
2520,928,formula_even,,,
2520,929,general_key_d_7,7,4,24
2520,930,formula_even,,,
2520,931,formula_3_mod_4,,,
2520,932,formula_even,,,
2520,933,formula_divisible_by_3,,,
2520,934,formula_even,,,
2520,935,formula_3_mod_4,,,
2520,936,formula_even,,,
2520,937,general_key_d_3,3,2,10
2520,938,formula_even,,,
2520,939,formula_divisible_by_3,,,
2520,940,formula_even,,,
2520,941,general_key_d_3,3,4,8
2520,942,formula_even,,,
2520,943,formula_3_mod_4,,,
2520,944,formula_even,,,
2520,945,formula_divisible_by_3,,,
2520,946,formula_even,,,
2520,947,formula_3_mod_4,,,
2520,948,formula_even,,,
2520,949,general_key_d_3,3,4,8
2520,950,formula_even,,,
2520,951,formula_divisible_by_3,,,
2520,952,formula_even,,,
2520,953,general_key_d_7,7,4,24
2520,954,formula_even,,,
2520,955,formula_3_mod_4,,,
2520,956,formula_even,,,
2520,957,formula_divisible_by_3,,,
2520,958,formula_even,,,
2520,959,formula_3_mod_4,,,
2520,960,formula_even,,,
2520,962,formula_even,,,
2520,963,formula_divisible_by_3,,,
2520,964,formula_even,,,
2520,965,general_key_d_3,3,4,8
2520,966,formula_even,,,
2520,967,formula_3_mod_4,,,
2520,968,formula_even,,,
2520,969,formula_divisible_by_3,,,
2520,970,formula_even,,,
2520,971,formula_3_mod_4,,,
2520,972,formula_even,,,
2520,973,general_key_d_3,3,4,8
2520,974,formula_even,,,
2520,975,formula_divisible_by_3,,,
2520,976,formula_even,,,
2520,977,general_key_d_7,7,4,24
2520,978,formula_even,,,
2520,979,formula_3_mod_4,,,
2520,980,formula_even,,,
2520,981,formula_divisible_by_3,,,
2520,982,formula_even,,,
2520,983,formula_3_mod_4,,,
2520,984,formula_even,,,
2520,985,general_key_d_3,3,2,10
2520,986,formula_even,,,
2520,987,formula_divisible_by_3,,,
2520,988,formula_even,,,
2520,989,general_key_d_3,3,4,8
2520,990,formula_even,,,
2520,991,formula_3_mod_4,,,
2520,992,formula_even,,,
2520,993,formula_divisible_by_3,,,
2520,994,formula_even,,,
2520,995,formula_3_mod_4,,,
2520,996,formula_even,,,
2520,997,general_key_d_3,3,4,8
2520,998,formula_even,,,
2520,999,formula_divisible_by_3,,,
2520,1000,formula_even,,,
2520,1001,general_key_d_7,7,4,24
2520,1002,formula_even,,,
2520,1003,formula_3_mod_4,,,
2520,1004,formula_even,,,
2520,1005,formula_divisible_by_3,,,
2520,1006,formula_even,,,
2520,1007,formula_3_mod_4,,,
2520,1008,formula_even,,,
2520,1010,formula_even,,,
2520,1011,formula_divisible_by_3,,,
2520,1012,formula_even,,,
2520,1013,general_key_d_3,3,4,8
2520,1014,formula_even,,,
2520,1015,formula_3_mod_4,,,
2520,1016,formula_even,,,
2520,1017,formula_divisible_by_3,,,
2520,1018,formula_even,,,
2520,1019,formula_3_mod_4,,,
2520,1020,formula_even,,,
2520,1021,general_key_d_3,3,4,8
2520,1022,formula_even,,,
2520,1023,formula_divisible_by_3,,,
2520,1024,formula_even,,,
2520,1025,general_key_d_7,7,4,24
2520,1026,formula_even,,,
2520,1027,formula_3_mod_4,,,
2520,1028,formula_even,,,
2520,1029,formula_divisible_by_3,,,
2520,1030,formula_even,,,
2520,1031,formula_3_mod_4,,,
2520,1032,formula_even,,,
2520,1033,general_key_d_7,7,8,20
2520,1034,formula_even,,,
2520,1035,formula_divisible_by_3,,,
2520,1036,formula_even,,,
2520,1037,general_key_d_3,3,4,8
2520,1038,formula_even,,,
2520,1039,formula_3_mod_4,,,
2520,1040,formula_even,,,
2520,1041,formula_divisible_by_3,,,
2520,1042,formula_even,,,
2520,1043,formula_3_mod_4,,,
2520,1044,formula_even,,,
2520,1045,general_key_d_3,3,4,8
2520,1046,formula_even,,,
2520,1047,formula_divisible_by_3,,,
2520,1048,formula_even,,,
2520,1049,general_key_d_7,7,4,24
2520,1050,formula_even,,,
2520,1051,formula_3_mod_4,,,
2520,1052,formula_even,,,
2520,1053,formula_divisible_by_3,,,
2520,1054,formula_even,,,
2520,1055,formula_3_mod_4,,,
2520,1056,formula_even,,,
2520,1057,general_key_d_3,3,2,10
2520,1058,formula_even,,,
2520,1059,formula_divisible_by_3,,,
2520,1060,formula_even,,,
2520,1061,general_key_d_3,3,4,8
2520,1062,formula_even,,,
2520,1063,formula_3_mod_4,,,
2520,1064,formula_even,,,
2520,1065,formula_divisible_by_3,,,
2520,1066,formula_even,,,
2520,1067,formula_3_mod_4,,,
2520,1068,formula_even,,,
2520,1069,general_key_d_3,3,4,8
2520,1070,formula_even,,,
2520,1071,formula_divisible_by_3,,,
2520,1072,formula_even,,,
2520,1073,general_key_d_7,7,4,24
2520,1074,formula_even,,,
2520,1075,formula_3_mod_4,,,
2520,1076,formula_even,,,
2520,1077,formula_divisible_by_3,,,
2520,1078,formula_even,,,
2520,1079,formula_3_mod_4,,,
2520,1080,formula_even,,,
2520,1081,general_key_d_11,11,2,42
2520,1082,formula_even,,,
2520,1083,formula_divisible_by_3,,,
2520,1084,formula_even,,,
2520,1085,general_key_d_3,3,4,8
2520,1086,formula_even,,,
2520,1087,formula_3_mod_4,,,
2520,1088,formula_even,,,
2520,1089,formula_divisible_by_3,,,
2520,1090,formula_even,,,
2520,1091,formula_3_mod_4,,,
2520,1092,formula_even,,,
2520,1093,general_key_d_3,3,4,8
2520,1094,formula_even,,,
2520,1095,formula_divisible_by_3,,,
2520,1096,formula_even,,,
2520,1097,general_key_d_7,7,4,24
2520,1098,formula_even,,,
2520,1099,formula_3_mod_4,,,
2520,1100,formula_even,,,
2520,1101,formula_divisible_by_3,,,
2520,1102,formula_even,,,
2520,1103,formula_3_mod_4,,,
2520,1104,formula_even,,,
2520,1105,general_key_d_3,3,2,10
2520,1106,formula_even,,,
2520,1107,formula_divisible_by_3,,,
2520,1108,formula_even,,,
2520,1109,general_key_d_3,3,4,8
2520,1110,formula_even,,,
2520,1111,formula_3_mod_4,,,
2520,1112,formula_even,,,
2520,1113,formula_divisible_by_3,,,
2520,1114,formula_even,,,
2520,1115,formula_3_mod_4,,,
2520,1116,formula_even,,,
2520,1117,general_key_d_3,3,4,8
2520,1118,formula_even,,,
2520,1119,formula_divisible_by_3,,,
2520,1120,formula_even,,,
2520,1121,general_key_d_7,7,4,24
2520,1122,formula_even,,,
2520,1123,formula_3_mod_4,,,
2520,1124,formula_even,,,
2520,1125,formula_divisible_by_3,,,
2520,1126,formula_even,,,
2520,1127,formula_3_mod_4,,,
2520,1128,formula_even,,,
2520,1130,formula_even,,,
2520,1131,formula_divisible_by_3,,,
2520,1132,formula_even,,,
2520,1133,general_key_d_3,3,4,8
2520,1134,formula_even,,,
2520,1135,formula_3_mod_4,,,
2520,1136,formula_even,,,
2520,1137,formula_divisible_by_3,,,
2520,1138,formula_even,,,
2520,1139,formula_3_mod_4,,,
2520,1140,formula_even,,,
2520,1141,general_key_d_3,3,4,8
2520,1142,formula_even,,,
2520,1143,formula_divisible_by_3,,,
2520,1144,formula_even,,,
2520,1145,general_key_d_7,7,4,24
2520,1146,formula_even,,,
2520,1147,formula_3_mod_4,,,
2520,1148,formula_even,,,
2520,1149,formula_divisible_by_3,,,
2520,1150,formula_even,,,
2520,1151,formula_3_mod_4,,,
2520,1152,formula_even,,,
2520,1153,general_key_d_7,7,8,20
2520,1154,formula_even,,,
2520,1155,formula_divisible_by_3,,,
2520,1156,formula_even,,,
2520,1157,general_key_d_3,3,4,8
2520,1158,formula_even,,,
2520,1159,formula_3_mod_4,,,
2520,1160,formula_even,,,
2520,1161,formula_divisible_by_3,,,
2520,1162,formula_even,,,
2520,1163,formula_3_mod_4,,,
2520,1164,formula_even,,,
2520,1165,general_key_d_3,3,4,8
2520,1166,formula_even,,,
2520,1167,formula_divisible_by_3,,,
2520,1168,formula_even,,,
2520,1169,general_key_d_7,7,4,24
2520,1170,formula_even,,,
2520,1171,formula_3_mod_4,,,
2520,1172,formula_even,,,
2520,1173,formula_divisible_by_3,,,
2520,1174,formula_even,,,
2520,1175,formula_3_mod_4,,,
2520,1176,formula_even,,,
2520,1177,general_key_d_3,3,2,10
2520,1178,formula_even,,,
2520,1179,formula_divisible_by_3,,,
2520,1180,formula_even,,,
2520,1181,general_key_d_3,3,4,8
2520,1182,formula_even,,,
2520,1183,formula_3_mod_4,,,
2520,1184,formula_even,,,
2520,1185,formula_divisible_by_3,,,
2520,1186,formula_even,,,
2520,1187,formula_3_mod_4,,,
2520,1188,formula_even,,,
2520,1189,general_key_d_3,3,4,8
2520,1190,formula_even,,,
2520,1191,formula_divisible_by_3,,,
2520,1192,formula_even,,,
2520,1193,general_key_d_7,7,4,24
2520,1194,formula_even,,,
2520,1195,formula_3_mod_4,,,
2520,1196,formula_even,,,
2520,1197,formula_divisible_by_3,,,
2520,1198,formula_even,,,
2520,1199,formula_3_mod_4,,,
2520,1200,formula_even,,,
2520,1202,formula_even,,,
2520,1203,formula_divisible_by_3,,,
2520,1204,formula_even,,,
2520,1205,general_key_d_3,3,4,8
2520,1206,formula_even,,,
2520,1207,formula_3_mod_4,,,
2520,1208,formula_even,,,
2520,1209,formula_divisible_by_3,,,
2520,1210,formula_even,,,
2520,1211,formula_3_mod_4,,,
2520,1212,formula_even,,,
2520,1213,general_key_d_3,3,4,8
2520,1214,formula_even,,,
2520,1215,formula_divisible_by_3,,,
2520,1216,formula_even,,,
2520,1217,general_key_d_7,7,4,24
2520,1218,formula_even,,,
2520,1219,formula_3_mod_4,,,
2520,1220,formula_even,,,
2520,1221,formula_divisible_by_3,,,
2520,1222,formula_even,,,
2520,1223,formula_3_mod_4,,,
2520,1224,formula_even,,,
2520,1225,general_key_d_3,3,2,10
2520,1226,formula_even,,,
2520,1227,formula_divisible_by_3,,,
2520,1228,formula_even,,,
2520,1229,general_key_d_3,3,4,8
2520,1230,formula_even,,,
2520,1231,formula_3_mod_4,,,
2520,1232,formula_even,,,
2520,1233,formula_divisible_by_3,,,
2520,1234,formula_even,,,
2520,1235,formula_3_mod_4,,,
2520,1236,formula_even,,,
2520,1237,general_key_d_3,3,4,8
2520,1238,formula_even,,,
2520,1239,formula_divisible_by_3,,,
2520,1240,formula_even,,,
2520,1241,general_key_d_7,7,4,24
2520,1242,formula_even,,,
2520,1243,formula_3_mod_4,,,
2520,1244,formula_even,,,
2520,1245,formula_divisible_by_3,,,
2520,1246,formula_even,,,
2520,1247,formula_3_mod_4,,,
2520,1248,formula_even,,,
2520,1249,general_key_d_11,11,2,42
2520,1250,formula_even,,,
2520,1251,formula_divisible_by_3,,,
2520,1252,formula_even,,,
2520,1253,general_key_d_3,3,4,8
2520,1254,formula_even,,,
2520,1255,formula_3_mod_4,,,
2520,1256,formula_even,,,
2520,1257,formula_divisible_by_3,,,
2520,1258,formula_even,,,
2520,1259,formula_3_mod_4,,,
2520,1260,formula_even,,,
2520,1261,general_key_d_3,3,4,8
2520,1262,formula_even,,,
2520,1263,formula_divisible_by_3,,,
2520,1264,formula_even,,,
2520,1265,general_key_d_7,7,4,24
2520,1266,formula_even,,,
2520,1267,formula_3_mod_4,,,
2520,1268,formula_even,,,
2520,1269,formula_divisible_by_3,,,
2520,1270,formula_even,,,
2520,1271,formula_3_mod_4,,,
2520,1272,formula_even,,,
2520,1273,general_key_d_7,7,8,20
2520,1274,formula_even,,,
2520,1275,formula_divisible_by_3,,,
2520,1276,formula_even,,,
2520,1277,general_key_d_3,3,4,8
2520,1278,formula_even,,,
2520,1279,formula_3_mod_4,,,
2520,1280,formula_even,,,
2520,1281,formula_divisible_by_3,,,
2520,1282,formula_even,,,
2520,1283,formula_3_mod_4,,,
2520,1284,formula_even,,,
2520,1285,general_key_d_3,3,4,8
2520,1286,formula_even,,,
2520,1287,formula_divisible_by_3,,,
2520,1288,formula_even,,,
2520,1289,general_key_d_7,7,4,24
2520,1290,formula_even,,,
2520,1291,formula_3_mod_4,,,
2520,1292,formula_even,,,
2520,1293,formula_divisible_by_3,,,
2520,1294,formula_even,,,
2520,1295,formula_3_mod_4,,,
2520,1296,formula_even,,,
2520,1297,general_key_d_3,3,2,10
2520,1298,formula_even,,,
2520,1299,formula_divisible_by_3,,,
2520,1300,formula_even,,,
2520,1301,general_key_d_3,3,4,8
2520,1302,formula_even,,,
2520,1303,formula_3_mod_4,,,
2520,1304,formula_even,,,
2520,1305,formula_divisible_by_3,,,
2520,1306,formula_even,,,
2520,1307,formula_3_mod_4,,,
2520,1308,formula_even,,,
2520,1309,general_key_d_3,3,4,8
2520,1310,formula_even,,,
2520,1311,formula_divisible_by_3,,,
2520,1312,formula_even,,,
2520,1313,general_key_d_7,7,4,24
2520,1314,formula_even,,,
2520,1315,formula_3_mod_4,,,
2520,1316,formula_even,,,
2520,1317,formula_divisible_by_3,,,
2520,1318,formula_even,,,
2520,1319,formula_3_mod_4,,,
2520,1320,formula_even,,,
2520,1321,general_key_d_23,23,8,84
2520,1322,formula_even,,,
2520,1323,formula_divisible_by_3,,,
2520,1324,formula_even,,,
2520,1325,general_key_d_3,3,4,8
2520,1326,formula_even,,,
2520,1327,formula_3_mod_4,,,
2520,1328,formula_even,,,
2520,1329,formula_divisible_by_3,,,
2520,1330,formula_even,,,
2520,1331,formula_3_mod_4,,,
2520,1332,formula_even,,,
2520,1333,general_key_d_3,3,4,8
2520,1334,formula_even,,,
2520,1335,formula_divisible_by_3,,,
2520,1336,formula_even,,,
2520,1337,general_key_d_7,7,4,24
2520,1338,formula_even,,,
2520,1339,formula_3_mod_4,,,
2520,1340,formula_even,,,
2520,1341,formula_divisible_by_3,,,
2520,1342,formula_even,,,
2520,1343,formula_3_mod_4,,,
2520,1344,formula_even,,,
2520,1345,general_key_d_3,3,2,10
2520,1346,formula_even,,,
2520,1347,formula_divisible_by_3,,,
2520,1348,formula_even,,,
2520,1349,general_key_d_3,3,4,8
2520,1350,formula_even,,,
2520,1351,formula_3_mod_4,,,
2520,1352,formula_even,,,
2520,1353,formula_divisible_by_3,,,
2520,1354,formula_even,,,
2520,1355,formula_3_mod_4,,,
2520,1356,formula_even,,,
2520,1357,general_key_d_3,3,4,8
2520,1358,formula_even,,,
2520,1359,formula_divisible_by_3,,,
2520,1360,formula_even,,,
2520,1361,general_key_d_7,7,4,24
2520,1362,formula_even,,,
2520,1363,formula_3_mod_4,,,
2520,1364,formula_even,,,
2520,1365,formula_divisible_by_3,,,
2520,1366,formula_even,,,
2520,1367,formula_3_mod_4,,,
2520,1368,formula_even,,,
2520,1370,formula_even,,,
2520,1371,formula_divisible_by_3,,,
2520,1372,formula_even,,,
2520,1373,general_key_d_3,3,4,8
2520,1374,formula_even,,,
2520,1375,formula_3_mod_4,,,
2520,1376,formula_even,,,
2520,1377,formula_divisible_by_3,,,
2520,1378,formula_even,,,
2520,1379,formula_3_mod_4,,,
2520,1380,formula_even,,,
2520,1381,general_key_d_3,3,4,8
2520,1382,formula_even,,,
2520,1383,formula_divisible_by_3,,,
2520,1384,formula_even,,,
2520,1385,general_key_d_7,7,4,24
2520,1386,formula_even,,,
2520,1387,formula_3_mod_4,,,
2520,1388,formula_even,,,
2520,1389,formula_divisible_by_3,,,
2520,1390,formula_even,,,
2520,1391,formula_3_mod_4,,,
2520,1392,formula_even,,,
2520,1393,general_key_d_7,7,8,20
2520,1394,formula_even,,,
2520,1395,formula_divisible_by_3,,,
2520,1396,formula_even,,,
2520,1397,general_key_d_3,3,4,8
2520,1398,formula_even,,,
2520,1399,formula_3_mod_4,,,
2520,1400,formula_even,,,
2520,1401,formula_divisible_by_3,,,
2520,1402,formula_even,,,
2520,1403,formula_3_mod_4,,,
2520,1404,formula_even,,,
2520,1405,general_key_d_3,3,4,8
2520,1406,formula_even,,,
2520,1407,formula_divisible_by_3,,,
2520,1408,formula_even,,,
2520,1409,general_key_d_7,7,4,24
2520,1410,formula_even,,,
2520,1411,formula_3_mod_4,,,
2520,1412,formula_even,,,
2520,1413,formula_divisible_by_3,,,
2520,1414,formula_even,,,
2520,1415,formula_3_mod_4,,,
2520,1416,formula_even,,,
2520,1417,general_key_d_3,3,2,10
2520,1418,formula_even,,,
2520,1419,formula_divisible_by_3,,,
2520,1420,formula_even,,,
2520,1421,general_key_d_3,3,4,8
2520,1422,formula_even,,,
2520,1423,formula_3_mod_4,,,
2520,1424,formula_even,,,
2520,1425,formula_divisible_by_3,,,
2520,1426,formula_even,,,
2520,1427,formula_3_mod_4,,,
2520,1428,formula_even,,,
2520,1429,general_key_d_3,3,4,8
2520,1430,formula_even,,,
2520,1431,formula_divisible_by_3,,,
2520,1432,formula_even,,,
2520,1433,general_key_d_7,7,4,24
2520,1434,formula_even,,,
2520,1435,formula_3_mod_4,,,
2520,1436,formula_even,,,
2520,1437,formula_divisible_by_3,,,
2520,1438,formula_even,,,
2520,1439,formula_3_mod_4,,,
2520,1440,formula_even,,,
2520,1441,general_key_d_15,15,4,56
2520,1442,formula_even,,,
2520,1443,formula_divisible_by_3,,,
2520,1444,formula_even,,,
2520,1445,general_key_d_3,3,4,8
2520,1446,formula_even,,,
2520,1447,formula_3_mod_4,,,
2520,1448,formula_even,,,
2520,1449,formula_divisible_by_3,,,
2520,1450,formula_even,,,
2520,1451,formula_3_mod_4,,,
2520,1452,formula_even,,,
2520,1453,general_key_d_3,3,4,8
2520,1454,formula_even,,,
2520,1455,formula_divisible_by_3,,,
2520,1456,formula_even,,,
2520,1457,general_key_d_7,7,4,24
2520,1458,formula_even,,,
2520,1459,formula_3_mod_4,,,
2520,1460,formula_even,,,
2520,1461,formula_divisible_by_3,,,
2520,1462,formula_even,,,
2520,1463,formula_3_mod_4,,,
2520,1464,formula_even,,,
2520,1465,general_key_d_3,3,2,10
2520,1466,formula_even,,,
2520,1467,formula_divisible_by_3,,,
2520,1468,formula_even,,,
2520,1469,general_key_d_3,3,4,8
2520,1470,formula_even,,,
2520,1471,formula_3_mod_4,,,
2520,1472,formula_even,,,
2520,1473,formula_divisible_by_3,,,
2520,1474,formula_even,,,
2520,1475,formula_3_mod_4,,,
2520,1476,formula_even,,,
2520,1477,general_key_d_3,3,4,8
2520,1478,formula_even,,,
2520,1479,formula_divisible_by_3,,,
2520,1480,formula_even,,,
2520,1481,general_key_d_7,7,4,24
2520,1482,formula_even,,,
2520,1483,formula_3_mod_4,,,
2520,1484,formula_even,,,
2520,1485,formula_divisible_by_3,,,
2520,1486,formula_even,,,
2520,1487,formula_3_mod_4,,,
2520,1488,formula_even,,,
2520,1489,general_key_d_23,23,8,84
2520,1490,formula_even,,,
2520,1491,formula_divisible_by_3,,,
2520,1492,formula_even,,,
2520,1493,general_key_d_3,3,4,8
2520,1494,formula_even,,,
2520,1495,formula_3_mod_4,,,
2520,1496,formula_even,,,
2520,1497,formula_divisible_by_3,,,
2520,1498,formula_even,,,
2520,1499,formula_3_mod_4,,,
2520,1500,formula_even,,,
2520,1501,general_key_d_3,3,4,8
2520,1502,formula_even,,,
2520,1503,formula_divisible_by_3,,,
2520,1504,formula_even,,,
2520,1505,general_key_d_7,7,4,24
2520,1506,formula_even,,,
2520,1507,formula_3_mod_4,,,
2520,1508,formula_even,,,
2520,1509,formula_divisible_by_3,,,
2520,1510,formula_even,,,
2520,1511,formula_3_mod_4,,,
2520,1512,formula_even,,,
2520,1513,general_key_d_7,7,8,20
2520,1514,formula_even,,,
2520,1515,formula_divisible_by_3,,,
2520,1516,formula_even,,,
2520,1517,general_key_d_3,3,4,8
2520,1518,formula_even,,,
2520,1519,formula_3_mod_4,,,
2520,1520,formula_even,,,
2520,1521,formula_divisible_by_3,,,
2520,1522,formula_even,,,
2520,1523,formula_3_mod_4,,,
2520,1524,formula_even,,,
2520,1525,general_key_d_3,3,4,8
2520,1526,formula_even,,,
2520,1527,formula_divisible_by_3,,,
2520,1528,formula_even,,,
2520,1529,general_key_d_7,7,4,24
2520,1530,formula_even,,,
2520,1531,formula_3_mod_4,,,
2520,1532,formula_even,,,
2520,1533,formula_divisible_by_3,,,
2520,1534,formula_even,,,
2520,1535,formula_3_mod_4,,,
2520,1536,formula_even,,,
2520,1537,general_key_d_3,3,2,10
2520,1538,formula_even,,,
2520,1539,formula_divisible_by_3,,,
2520,1540,formula_even,,,
2520,1541,general_key_d_3,3,4,8
2520,1542,formula_even,,,
2520,1543,formula_3_mod_4,,,
2520,1544,formula_even,,,
2520,1545,formula_divisible_by_3,,,
2520,1546,formula_even,,,
2520,1547,formula_3_mod_4,,,
2520,1548,formula_even,,,
2520,1549,general_key_d_3,3,4,8
2520,1550,formula_even,,,
2520,1551,formula_divisible_by_3,,,
2520,1552,formula_even,,,
2520,1553,general_key_d_7,7,4,24
2520,1554,formula_even,,,
2520,1555,formula_3_mod_4,,,
2520,1556,formula_even,,,
2520,1557,formula_divisible_by_3,,,
2520,1558,formula_even,,,
2520,1559,formula_3_mod_4,,,
2520,1560,formula_even,,,
2520,1561,general_key_d_11,11,2,42
2520,1562,formula_even,,,
2520,1563,formula_divisible_by_3,,,
2520,1564,formula_even,,,
2520,1565,general_key_d_3,3,4,8
2520,1566,formula_even,,,
2520,1567,formula_3_mod_4,,,
2520,1568,formula_even,,,
2520,1569,formula_divisible_by_3,,,
2520,1570,formula_even,,,
2520,1571,formula_3_mod_4,,,
2520,1572,formula_even,,,
2520,1573,general_key_d_3,3,4,8
2520,1574,formula_even,,,
2520,1575,formula_divisible_by_3,,,
2520,1576,formula_even,,,
2520,1577,general_key_d_7,7,4,24
2520,1578,formula_even,,,
2520,1579,formula_3_mod_4,,,
2520,1580,formula_even,,,
2520,1581,formula_divisible_by_3,,,
2520,1582,formula_even,,,
2520,1583,formula_3_mod_4,,,
2520,1584,formula_even,,,
2520,1585,general_key_d_3,3,2,10
2520,1586,formula_even,,,
2520,1587,formula_divisible_by_3,,,
2520,1588,formula_even,,,
2520,1589,general_key_d_3,3,4,8
2520,1590,formula_even,,,
2520,1591,formula_3_mod_4,,,
2520,1592,formula_even,,,
2520,1593,formula_divisible_by_3,,,
2520,1594,formula_even,,,
2520,1595,formula_3_mod_4,,,
2520,1596,formula_even,,,
2520,1597,general_key_d_3,3,4,8
2520,1598,formula_even,,,
2520,1599,formula_divisible_by_3,,,
2520,1600,formula_even,,,
2520,1601,general_key_d_7,7,4,24
2520,1602,formula_even,,,
2520,1603,formula_3_mod_4,,,
2520,1604,formula_even,,,
2520,1605,formula_divisible_by_3,,,
2520,1606,formula_even,,,
2520,1607,formula_3_mod_4,,,
2520,1608,formula_even,,,
2520,1609,general_key_d_15,15,4,56
2520,1610,formula_even,,,
2520,1611,formula_divisible_by_3,,,
2520,1612,formula_even,,,
2520,1613,general_key_d_3,3,4,8
2520,1614,formula_even,,,
2520,1615,formula_3_mod_4,,,
2520,1616,formula_even,,,
2520,1617,formula_divisible_by_3,,,
2520,1618,formula_even,,,
2520,1619,formula_3_mod_4,,,
2520,1620,formula_even,,,
2520,1621,general_key_d_3,3,4,8
2520,1622,formula_even,,,
2520,1623,formula_divisible_by_3,,,
2520,1624,formula_even,,,
2520,1625,general_key_d_7,7,4,24
2520,1626,formula_even,,,
2520,1627,formula_3_mod_4,,,
2520,1628,formula_even,,,
2520,1629,formula_divisible_by_3,,,
2520,1630,formula_even,,,
2520,1631,formula_3_mod_4,,,
2520,1632,formula_even,,,
2520,1633,general_key_d_7,7,8,20
2520,1634,formula_even,,,
2520,1635,formula_divisible_by_3,,,
2520,1636,formula_even,,,
2520,1637,general_key_d_3,3,4,8
2520,1638,formula_even,,,
2520,1639,formula_3_mod_4,,,
2520,1640,formula_even,,,
2520,1641,formula_divisible_by_3,,,
2520,1642,formula_even,,,
2520,1643,formula_3_mod_4,,,
2520,1644,formula_even,,,
2520,1645,general_key_d_3,3,4,8
2520,1646,formula_even,,,
2520,1647,formula_divisible_by_3,,,
2520,1648,formula_even,,,
2520,1649,general_key_d_7,7,4,24
2520,1650,formula_even,,,
2520,1651,formula_3_mod_4,,,
2520,1652,formula_even,,,
2520,1653,formula_divisible_by_3,,,
2520,1654,formula_even,,,
2520,1655,formula_3_mod_4,,,
2520,1656,formula_even,,,
2520,1657,general_key_d_3,3,2,10
2520,1658,formula_even,,,
2520,1659,formula_divisible_by_3,,,
2520,1660,formula_even,,,
2520,1661,general_key_d_3,3,4,8
2520,1662,formula_even,,,
2520,1663,formula_3_mod_4,,,
2520,1664,formula_even,,,
2520,1665,formula_divisible_by_3,,,
2520,1666,formula_even,,,
2520,1667,formula_3_mod_4,,,
2520,1668,formula_even,,,
2520,1669,general_key_d_3,3,4,8
2520,1670,formula_even,,,
2520,1671,formula_divisible_by_3,,,
2520,1672,formula_even,,,
2520,1673,general_key_d_7,7,4,24
2520,1674,formula_even,,,
2520,1675,formula_3_mod_4,,,
2520,1676,formula_even,,,
2520,1677,formula_divisible_by_3,,,
2520,1678,formula_even,,,
2520,1679,formula_3_mod_4,,,
2520,1680,formula_even,,,
2520,1682,formula_even,,,
2520,1683,formula_divisible_by_3,,,
2520,1684,formula_even,,,
2520,1685,general_key_d_3,3,4,8
2520,1686,formula_even,,,
2520,1687,formula_3_mod_4,,,
2520,1688,formula_even,,,
2520,1689,formula_divisible_by_3,,,
2520,1690,formula_even,,,
2520,1691,formula_3_mod_4,,,
2520,1692,formula_even,,,
2520,1693,general_key_d_3,3,4,8
2520,1694,formula_even,,,
2520,1695,formula_divisible_by_3,,,
2520,1696,formula_even,,,
2520,1697,general_key_d_7,7,4,24
2520,1698,formula_even,,,
2520,1699,formula_3_mod_4,,,
2520,1700,formula_even,,,
2520,1701,formula_divisible_by_3,,,
2520,1702,formula_even,,,
2520,1703,formula_3_mod_4,,,
2520,1704,formula_even,,,
2520,1705,general_key_d_3,3,2,10
2520,1706,formula_even,,,
2520,1707,formula_divisible_by_3,,,
2520,1708,formula_even,,,
2520,1709,general_key_d_3,3,4,8
2520,1710,formula_even,,,
2520,1711,formula_3_mod_4,,,
2520,1712,formula_even,,,
2520,1713,formula_divisible_by_3,,,
2520,1714,formula_even,,,
2520,1715,formula_3_mod_4,,,
2520,1716,formula_even,,,
2520,1717,general_key_d_3,3,4,8
2520,1718,formula_even,,,
2520,1719,formula_divisible_by_3,,,
2520,1720,formula_even,,,
2520,1721,general_key_d_7,7,4,24
2520,1722,formula_even,,,
2520,1723,formula_3_mod_4,,,
2520,1724,formula_even,,,
2520,1725,formula_divisible_by_3,,,
2520,1726,formula_even,,,
2520,1727,formula_3_mod_4,,,
2520,1728,formula_even,,,
2520,1729,general_key_d_11,11,2,42
2520,1730,formula_even,,,
2520,1731,formula_divisible_by_3,,,
2520,1732,formula_even,,,
2520,1733,general_key_d_3,3,4,8
