class_id,modulus,residue,d,a,b,rule_modulus,covered_subclasses
9671,321441600480,4135131529,47,72,116,2088,1
9700,321441600480,9583294249,47,72,116,2088,1
9729,321441600480,15031456969,47,72,116,2088,1
9758,321441600480,20479619689,47,72,116,2088,1
9787,321441600480,25927782409,47,72,116,2088,1
9816,321441600480,31375945129,47,72,116,2088,1
9845,321441600480,36824107849,47,72,116,2088,1
9874,321441600480,42272270569,47,72,116,2088,1
9903,321441600480,47720433289,47,72,116,2088,1
9932,321441600480,53168596009,47,72,116,2088,1
9961,321441600480,58616758729,47,72,116,2088,1
9990,321441600480,64064921449,47,72,116,2088,1
10019,321441600480,69513084169,47,72,116,2088,1
10048,321441600480,74961246889,47,72,116,2088,1
10077,321441600480,80409409609,47,72,116,2088,1
10106,321441600480,85857572329,47,72,116,2088,1
10135,321441600480,91305735049,47,72,116,2088,1
10164,321441600480,96753897769,47,72,116,2088,1
10193,321441600480,102202060489,47,72,116,2088,1
10251,321441600480,113098385929,47,72,116,2088,1
10280,321441600480,118546548649,47,72,116,2088,1
10309,321441600480,123994711369,47,72,116,2088,1
10338,321441600480,129442874089,47,72,116,2088,1
10367,321441600480,134891036809,47,72,116,2088,1
10396,321441600480,140339199529,47,72,116,2088,1
10425,321441600480,145787362249,47,72,116,2088,1
10454,321441600480,151235524969,47,72,116,2088,1
10483,321441600480,156683687689,47,72,116,2088,1
10512,321441600480,162131850409,47,72,116,2088,1
10541,321441600480,167580013129,47,72,116,2088,1
10570,321441600480,173028175849,47,72,116,2088,1
10599,321441600480,178476338569,47,72,116,2088,1
10628,321441600480,183924501289,47,72,116,2088,1
10657,321441600480,189372664009,47,72,116,2088,1
10686,321441600480,194820826729,47,72,116,2088,1
10715,321441600480,200268989449,47,72,116,2088,1
10744,321441600480,205717152169,47,72,116,2088,1
10773,321441600480,211165314889,47,72,116,2088,1
10860,321441600480,227509803049,47,72,116,2088,1
10889,321441600480,232957965769,47,72,116,2088,1
10947,321441600480,243854291209,47,72,116,2088,1
10976,321441600480,249302453929,47,72,116,2088,1
11005,321441600480,254750616649,47,72,116,2088,1
11034,321441600480,260198779369,47,72,116,2088,1
11063,321441600480,265646942089,47,72,116,2088,1
11092,321441600480,271095104809,47,72,116,2088,1
11121,321441600480,276543267529,47,72,116,2088,1
11150,321441600480,281991430249,47,72,116,2088,1
11179,321441600480,287439592969,47,72,116,2088,1
11208,321441600480,292887755689,47,72,116,2088,1
11295,321441600480,309232243849,47,72,116,2088,1
11324,321441600480,314680406569,47,72,116,2088,1
11353,321441600480,320128569289,47,72,116,2088,1
21,187867680,2282809,47,2,186,372,82
21,187867680,2282809,71,120,164,4920,58
21,187867680,2282809,39,32,124,992,39
21,187867680,2282809,95,8,372,744,39
21,187867680,2282809,71,124,160,4960,39
11760,238779821280,45278393689,263,396,656,64944,1
12308,238779821280,148229882329,143,14,558,7812,1
12401,238779821280,165701576569,143,14,558,7812,1
12468,238779821280,178288711129,431,248,1476,91512,1
12525,238779821280,188997168889,143,14,558,7812,1
12703,238779821280,222437615929,263,396,656,64944,1
12711,238779821280,223940557369,143,14,558,7812,1
22,187867680,2402929,39,4,152,152,58
22,187867680,2402929,15,2,58,116,34
22,187867680,2402929,11,15,29,1740,17
12820,103515091680,1693212049,47,72,116,2088,1
12823,103515091680,2256815089,47,36,152,1368,1
12842,103515091680,5826301009,47,36,152,1368,1
12844,103515091680,6202036369,23,38,54,2052,1
12878,103515091680,12589537489,47,72,116,2088,1
12880,103515091680,12965272849,47,36,152,1368,1
12882,103515091680,13341008209,23,38,54,2052,1
12907,103515091680,18037700209,47,72,116,2088,1
12918,103515091680,20104244689,47,36,152,1368,1
12936,103515091680,23485862929,47,72,116,2088,1
12937,103515091680,23673730609,47,36,152,1368,1
12939,103515091680,24049465969,23,38,54,2052,1
12965,103515091680,28934025649,47,72,116,2088,1
12994,103515091680,34382188369,47,36,152,1368,3
12994,103515091680,34382188369,395,14,1566,21924,1
13013,103515091680,37951674289,47,36,152,1368,1
13023,103515091680,39830351089,47,72,116,2088,1
13032,103515091680,41521160209,47,36,152,1368,1
13053,103515091680,45466381489,23,38,54,2052,1
13070,103515091680,48660132049,47,36,152,1368,1
13081,103515091680,50726676529,47,72,116,2088,1
13108,103515091680,55799103889,47,36,152,1368,1
13110,103515091680,56174839249,47,72,116,2088,3
13110,103515091680,56174839249,23,38,54,2052,1
13127,103515091680,59368589809,47,36,152,1368,1
13143,103515091680,62374472689,311,180,1064,47880,1
13146,103515091680,62938075729,47,36,152,1368,1
13148,103515091680,63313811089,23,38,54,2052,1
13165,103515091680,66507561649,47,36,152,1368,1
13184,103515091680,70077047569,47,36,152,1368,1
13186,103515091680,70452782929,23,38,54,2052,1
13190,103515091680,71204253649,251,29,975,113100,1
13197,103515091680,72519327409,47,72,116,2088,1
13504,310545275040,279549510769,395,14,1566,21924,1
13203,103515091680,73646533489,47,36,152,1368,1
13219,103515091680,76652416369,251,29,975,113100,1
13224,103515091680,77591754769,23,38,54,2052,1
13226,103515091680,77967490129,47,72,116,2088,1
13241,103515091680,80785505329,47,36,152,1368,1
13255,103515091680,83415652849,47,72,116,2088,1
13260,103515091680,84354991249,47,36,152,1368,1
13281,103515091680,88300212529,23,38,54,2052,1
13284,103515091680,88863815569,47,72,116,2088,1
13298,103515091680,91493963089,47,36,152,1368,1
13317,103515091680,95063449009,47,36,152,1368,1
13319,103515091680,95439184369,23,38,54,2052,1
13336,103515091680,98632934929,47,36,152,1368,1
13342,103515091680,99760141009,47,72,116,2088,1
13355,103515091680,102202420849,47,36,152,1368,1
13357,103515091680,102578156209,23,38,54,2052,1
24,187867680,2643169,15,2,58,116,62
24,187867680,2643169,47,2,186,372,54
24,187867680,2643169,11,15,29,1740,29
24,187867680,2643169,95,8,372,744,26
13589,168893044320,1317716929,71,36,248,2232,1
13614,168893044320,6014408929,251,29,975,113100,1
13621,168893044320,7329482689,47,72,116,2088,1
13628,168893044320,8644556449,191,300,464,34800,1
13651,168893044320,12965513089,71,36,248,2232,1
13682,168893044320,18789411169,71,36,248,2232,1
13713,168893044320,24613309249,71,36,248,2232,1
13737,168893044320,29122133569,47,72,116,2088,1
13744,168893044320,30437207329,71,36,248,2232,1
13766,168893044320,34570296289,47,72,116,2088,1
13775,168893044320,36261105409,71,36,248,2232,1
13795,168893044320,40018459009,47,72,116,2088,1
13802,168893044320,41333532769,191,300,464,34800,1
13806,168893044320,42085003489,71,36,248,2232,1
13824,168893044320,45466621729,47,72,116,2088,1
13837,168893044320,47908901569,71,36,248,2232,1
13853,168893044320,50914784449,47,72,116,2088,1
13868,168893044320,53732799649,71,36,248,2232,1
13882,168893044320,56362947169,47,72,116,2088,1
13899,168893044320,59556697729,71,36,248,2232,1
13911,168893044320,61811109889,47,72,116,2088,1
13930,168893044320,65380595809,71,36,248,2232,1
13940,168893044320,67259272609,47,72,116,2088,1
13957,168893044320,70453023169,287,32,1116,8928,1
13969,168893044320,72707435329,47,72,116,2088,1
13992,168893044320,77028391969,71,36,248,2232,1
13998,168893044320,78155598049,47,72,116,2088,1
14001,168893044320,78719201089,143,14,558,7812,1
14027,168893044320,83603760769,47,72,116,2088,1
14054,168893044320,88676188129,71,36,248,2232,1
14056,168893044320,89051923489,47,72,116,2088,1
14085,168893044320,94500086209,47,72,116,2088,1
14085,168893044320,94500086209,71,36,248,2232,1
14114,168893044320,99948248929,47,72,116,2088,1
14116,168893044320,100323984289,71,36,248,2232,1
14121,168893044320,101263322689,191,300,464,34800,1
14143,168893044320,105396411649,47,72,116,2088,1
14147,168893044320,106147882369,71,36,248,2232,1
14156,168893044320,107838691489,143,14,558,7812,1
14172,168893044320,110844574369,47,72,116,2088,1
14178,168893044320,111971780449,71,36,248,2232,1
14201,168893044320,116292737089,47,72,116,2088,1
14209,168893044320,117795678529,71,36,248,2232,1
14230,168893044320,121740899809,47,72,116,2088,1
14236,168893044320,122868105889,287,32,1116,8928,1
14259,168893044320,127189062529,47,72,116,2088,1
14288,168893044320,132637225249,47,72,116,2088,1
14302,168893044320,135267372769,71,36,248,2232,1
14317,168893044320,138085387969,47,72,116,2088,1
14333,168893044320,141091270849,71,36,248,2232,1
14339,168893044320,142218476929,251,29,975,113100,1
14346,168893044320,143533550689,47,72,116,2088,1
14353,168893044320,144848624449,191,300,464,34800,1
14364,168893044320,146915168929,71,36,248,2232,1
14368,168893044320,147666639649,251,29,975,113100,1
14375,168893044320,148981713409,47,72,116,2088,1
14404,168893044320,154429876129,47,72,116,2088,1
14426,168893044320,158562965089,71,36,248,2232,1
14433,168893044320,159878038849,47,72,116,2088,1
14457,168893044320,164386863169,71,36,248,2232,1
14462,168893044320,165326201569,47,72,116,2088,1
26,187867680,2883409,39,4,152,152,190
26,187867680,2883409,11,6,38,228,95
14738,339101162400,11838547249,111,64,380,6080,1
14776,339101162400,18977519089,111,64,380,6080,1
14814,339101162400,26116490929,111,64,380,6080,1
14833,339101162400,29685976849,111,64,380,6080,1
14852,339101162400,33255462769,111,64,380,6080,1
14890,339101162400,40394434609,111,64,380,6080,1
14928,339101162400,47533406449,111,64,380,6080,1
14985,339101162400,58241864209,111,64,380,6080,1
15061,339101162400,72519807889,111,64,380,6080,1
15080,339101162400,76089293809,111,64,380,6080,1
15099,339101162400,79658779729,111,64,380,6080,1
15118,339101162400,83228265649,111,64,380,6080,1
15194,339101162400,97506209329,111,64,380,6080,1
15327,339101162400,122492610769,111,64,380,6080,1
15403,339101162400,136770554449,111,64,380,6080,1
15422,339101162400,140340040369,111,64,380,6080,1
15441,339101162400,143909526289,111,64,380,6080,1
15536,339101162400,161756955889,111,64,380,6080,1
15688,339101162400,190312843249,111,64,380,6080,1
15726,339101162400,197451815089,111,64,380,6080,1
15783,339101162400,208160272849,111,64,380,6080,1
15973,339101162400,243855132049,111,64,380,6080,1
15992,339101162400,247424617969,111,64,380,6080,1
16258,339101162400,297397420849,111,64,380,6080,1
16315,339101162400,308105878609,111,64,380,6080,1
16353,339101162400,315244850449,111,64,380,6080,1
16391,339101162400,322383822289,111,64,380,6080,1
16448,339101162400,333092280049,111,64,380,6080,1
28,187867680,3123649,11,1,43,172,118
28,187867680,3123649,87,4,344,344,59
28,187867680,3123649,23,6,86,516,59
28,187867680,3123649,47,16,172,688,59
28,187867680,3123649,95,172,208,8944,59
29,187867680,3243769,39,4,152,152,62
29,187867680,3243769,95,8,372,744,34
29,187867680,3243769,71,124,160,4960,17
19077,110654063520,754714489,59,98,138,13524,1
19084,110654063520,2069788249,59,98,138,13524,1
19085,110654063520,2257655929,59,98,138,13524,1
19087,110654063520,2633391289,47,36,152,1368,1
19091,110654063520,3384862009,59,98,138,13524,1
19092,110654063520,3572729689,59,98,138,13524,1
19098,110654063520,4699935769,59,98,138,13524,1
19106,110654063520,6202877209,47,36,152,1368,1
19110,110654063520,6954347929,59,98,138,13524,1
19111,110654063520,7142215609,59,98,138,13524,1
19117,110654063520,8269421689,59,98,138,13524,1
19118,110654063520,8457289369,59,98,138,13524,1
19119,110654063520,8645157049,59,98,138,13524,1
19120,110654063520,8833024729,59,98,138,13524,1
19125,110654063520,9772363129,47,36,152,1368,1
19133,110654063520,11275304569,59,98,138,13524,1
19141,110654063520,12778246009,59,98,138,13524,1
19144,110654063520,13341849049,47,36,152,1368,1
19148,110654063520,14093319769,59,98,138,13524,1
19152,110654063520,14844790489,59,98,138,13524,1
19153,110654063520,15032658169,59,98,138,13524,1
19155,110654063520,15408393529,59,98,138,13524,1
19173,110654063520,18790011769,59,98,138,13524,1
19174,110654063520,18977879449,59,98,138,13524,1
19176,110654063520,19353614809,59,98,138,13524,1
19181,110654063520,20292953209,59,98,138,13524,1
19182,110654063520,20480820889,47,36,152,1368,1
19187,110654063520,21420159289,59,98,138,13524,1
19188,110654063520,21608026969,59,98,138,13524,1
19190,110654063520,21983762329,59,98,138,13524,1
19201,110654063520,24050306809,47,36,152,1368,1
19211,110654063520,25928983609,59,98,138,13524,1
19215,110654063520,26680454329,59,98,138,13524,1
19218,110654063520,27244057369,59,98,138,13524,1
19220,110654063520,27619792729,47,36,152,1368,1
19229,110654063520,29310601849,59,98,138,13524,1
19236,110654063520,30625675609,59,98,138,13524,1
19239,110654063520,31189278649,47,36,152,1368,1
19243,110654063520,31940749369,59,98,138,13524,1
19244,110654063520,32128617049,59,98,138,13524,1
19250,110654063520,33255823129,59,98,138,13524,1
19251,110654063520,33443690809,59,98,138,13524,1
19252,110654063520,33631558489,59,98,138,13524,1
19253,110654063520,33819426169,59,98,138,13524,1
19264,110654063520,35885970649,59,98,138,13524,1
19267,110654063520,36449573689,59,98,138,13524,1
19271,110654063520,37201044409,59,98,138,13524,1
19272,110654063520,37388912089,59,98,138,13524,1
19277,110654063520,38328250489,47,36,152,1368,1
19281,110654063520,39079721209,59,98,138,13524,1
19288,110654063520,40394794969,59,98,138,13524,1
19296,110654063520,41897736409,47,36,152,1368,1
19300,110654063520,42649207129,59,98,138,13524,1
19302,110654063520,43024942489,59,98,138,13524,1
19307,110654063520,43964280889,59,98,138,13524,1
19308,110654063520,44152148569,59,98,138,13524,1
19309,110654063520,44340016249,59,98,138,13524,1
19313,110654063520,45091486969,59,98,138,13524,1
19315,110654063520,45467222329,47,36,152,1368,1
19327,110654063520,47721634489,59,98,138,13524,1
19328,110654063520,47909502169,59,98,138,13524,1
19334,110654063520,49036708249,47,36,152,1368,1
19343,110654063520,50727517369,59,98,138,13524,1
19353,110654063520,52606194169,47,36,152,1368,1
19357,110654063520,53357664889,59,98,138,13524,1
19362,110654063520,54297003289,59,98,138,13524,1
19369,110654063520,55612077049,59,98,138,13524,1
19370,110654063520,55799944729,59,98,138,13524,1
19372,110654063520,56175680089,47,36,152,1368,1
19376,110654063520,56927150809,59,98,138,13524,1
19377,110654063520,57115018489,59,98,138,13524,1
19384,110654063520,58430092249,59,98,138,13524,1
19390,110654063520,59557298329,59,98,138,13524,1
19391,110654063520,59745166009,47,36,152,1368,1
19399,110654063520,61248107449,59,98,138,13524,1
19404,110654063520,62187445849,59,98,138,13524,1
19418,110654063520,64817593369,59,98,138,13524,1
19429,110654063520,66884137849,47,36,152,1368,1
19433,110654063520,67635608569,59,98,138,13524,1
19435,110654063520,68011343929,59,98,138,13524,1
19447,110654063520,70265756089,59,98,138,13524,1
19454,110654063520,71580829849,59,98,138,13524,1
19461,110654063520,72895903609,59,98,138,13524,1
19462,110654063520,73083771289,59,98,138,13524,1
19467,110654063520,74023109689,47,36,152,1368,1
19477,110654063520,75901786489,59,98,138,13524,1
19481,110654063520,76653257209,59,98,138,13524,1
19483,110654063520,77028992569,59,98,138,13524,1
19486,110654063520,77592595609,47,36,152,1368,1
19495,110654063520,79283404729,59,98,138,13524,1
19496,110654063520,79471272409,59,98,138,13524,1
19497,110654063520,79659140089,59,98,138,13524,1
19505,110654063520,81162081529,47,36,152,1368,1
19509,110654063520,81913552249,59,98,138,13524,1
19523,110654063520,84543699769,59,98,138,13524,1
19524,110654063520,84731567449,47,36,152,1368,1
19532,110654063520,86234508889,59,98,138,13524,1
19540,110654063520,87737450329,59,98,138,13524,1
19543,110654063520,88301053369,47,36,152,1368,1
19547,110654063520,89052524089,59,98,138,13524,1
19551,110654063520,89803994809,59,98,138,13524,1
19552,110654063520,89991862489,59,98,138,13524,1
19560,110654063520,91494803929,59,98,138,13524,1
19561,110654063520,91682671609,59,98,138,13524,1
19562,110654063520,91870539289,47,36,152,1368,1
19573,110654063520,93937083769,59,98,138,13524,1
19574,110654063520,94124951449,59,98,138,13524,1
19579,110654063520,95064289849,59,98,138,13524,1
19581,110654063520,95440025209,47,36,152,1368,1
19586,110654063520,96379363609,59,98,138,13524,1
19589,110654063520,96942966649,231,124,800,24800,1
19594,110654063520,97882305049,59,98,138,13524,1
19608,110654063520,100512452569,59,98,138,13524,1
19610,110654063520,100888187929,59,98,138,13524,1
19614,110654063520,101639658649,59,98,138,13524,1
19616,110654063520,102015394009,59,98,138,13524,1
19617,110654063520,102203261689,59,98,138,13524,1
19619,110654063520,102578997049,47,36,152,1368,1
19624,110654063520,103518335449,59,98,138,13524,1
19636,110654063520,105772747609,59,98,138,13524,1
19637,110654063520,105960615289,59,98,138,13524,1
19638,110654063520,106148482969,47,36,152,1368,1
19642,110654063520,106899953689,59,98,138,13524,1
19643,110654063520,107087821369,59,98,138,13524,1
19644,110654063520,107275689049,59,98,138,13524,1
19649,110654063520,108215027449,59,98,138,13524,1
19650,110654063520,108402895129,59,98,138,13524,1
