class_id,modulus,residue,d,a,b,rule_modulus,covered_subclasses
2387,130286236080,80003163529,39,64,92,1472,1
2404,130286236080,80662742449,31,32,92,736,1
2433,130286236080,81787906489,39,64,92,1472,1
2450,130286236080,82447485409,31,32,92,736,1
2479,130286236080,83572649449,39,64,92,1472,1
2496,130286236080,84232228369,31,32,92,736,1
2502,130286236080,84465020929,131,230,294,67620,1
2525,130286236080,85357392409,39,64,92,1472,1
2530,130286236080,85551386209,191,180,584,26280,1
2542,130286236080,86016971329,31,32,92,736,1
2571,130286236080,87142135369,39,64,92,1472,1
2588,130286236080,87801714289,31,32,92,736,1
2617,130286236080,88926878329,39,64,92,1472,1
2634,130286236080,89586457249,31,32,92,736,1
2663,130286236080,90711621289,39,64,92,1472,1
2680,130286236080,91371200209,31,32,92,736,1
2703,130286236080,92263571689,215,32,828,6624,1
2709,130286236080,92496364249,39,64,92,1472,1
2726,130286236080,93155943169,31,32,92,736,1
2732,130286236080,93388735729,131,230,294,67620,1
2749,130286236080,94048314649,215,32,828,6624,1
2755,130286236080,94281107209,39,64,92,1472,1
2772,130286236080,94940686129,31,32,92,736,1
2801,130286236080,96065850169,39,64,92,1472,1
2818,130286236080,96725429089,31,32,92,736,1
2822,130286236080,96880624129,191,180,584,26280,1
2847,130286236080,97850593129,39,64,92,1472,1
2864,130286236080,98510172049,31,32,92,736,1
2893,130286236080,99635336089,39,64,92,1472,1
2908,130286236080,100217317489,335,92,1248,28704,3
2908,130286236080,100217317489,335,144,1196,43056,1
2910,130286236080,100294915009,31,32,92,736,1
2956,130286236080,102079657969,31,32,92,736,1
2979,130286236080,102972029449,215,32,828,6624,1
2985,130286236080,103204822009,39,64,92,1472,1
3002,130286236080,103864400929,31,32,92,736,1
3008,130286236080,104097193489,131,230,294,67620,1
3031,130286236080,104989564969,39,64,92,1472,1
3048,130286236080,105649143889,31,32,92,736,1
3071,130286236080,106541515369,215,32,828,6624,1
3077,130286236080,106774307929,39,64,92,1472,1
3094,130286236080,107433886849,31,32,92,736,1
3123,130286236080,108559050889,39,64,92,1472,1
3140,130286236080,109218629809,31,32,92,736,1
3169,130286236080,110343793849,39,64,92,1472,1
3186,130286236080,111003372769,31,32,92,736,1
3215,130286236080,112128536809,39,64,92,1472,1
3232,130286236080,112788115729,31,32,92,736,1
3261,130286236080,113913279769,39,64,92,1472,1
3278,130286236080,114572858689,31,32,92,736,1
3307,130286236080,115698022729,39,64,92,1472,1
3324,130286236080,116357601649,31,32,92,736,1
3353,130286236080,117482765689,39,64,92,1472,1
3370,130286236080,118142344609,31,32,92,736,1
3399,130286236080,119267508649,39,64,92,1472,1
3416,130286236080,119927087569,31,32,92,736,1
3445,130286236080,121052251609,39,64,92,1472,1
3462,130286236080,121711830529,31,32,92,736,1
3491,130286236080,122836994569,39,64,92,1472,1
3508,130286236080,123496573489,31,32,92,736,1
3514,130286236080,123729366049,131,230,294,67620,1
3537,130286236080,124621737529,39,64,92,1472,1
3552,130286236080,125203718929,191,180,584,26280,1
3554,130286236080,125281316449,31,32,92,736,1
3583,130286236080,126406480489,39,64,92,1472,1
3600,130286236080,127066059409,31,32,92,736,1
3625,130286236080,128036028409,191,180,584,26280,1
3629,130286236080,128191223449,39,64,92,1472,1
3646,130286236080,128850802369,31,32,92,736,1
3652,130286236080,129083594929,131,230,294,67620,1
3675,130286236080,129975966409,39,64,92,1472,1
6,38798760,480769,47,4,184,184,248
6,38798760,480769,47,2,186,372,168
6,38798760,480769,35,2,138,276,116
6,38798760,480769,71,8,276,552,116
6,38798760,480769,19,14,62,868,76
6,38798760,480769,95,12,368,1104,56
6,38798760,480769,31,32,92,736,28
4248,110654063520,39279529,55,92,128,2944,1
4257,110654063520,388468369,71,36,248,2232,1
4273,110654063520,1009248529,119,62,414,25668,1
4277,110654063520,1164443569,131,90,434,39060,1
4282,110654063520,1358437369,39,64,92,1472,1
4319,110654063520,2793991489,71,36,248,2232,1
4340,110654063520,3608765449,55,92,128,2944,1
4370,110654063520,4772728249,131,90,434,39060,1
4381,110654063520,5199514609,71,36,248,2232,1
4388,110654063520,5471105929,119,92,384,8832,1
4412,110654063520,6402276169,71,36,248,2232,1
4432,110654063520,7178251369,131,90,434,39060,1
4443,110654063520,7605037729,71,36,248,2232,1
4505,110654063520,10010560849,71,36,248,2232,1
4556,110654063520,11989297609,131,90,434,39060,1
4558,110654063520,12066895129,39,64,92,1472,1
4572,110654063520,12610077769,119,92,384,8832,1
4581,110654063520,12959266609,131,230,294,67620,1
4629,110654063520,14821607089,71,36,248,2232,1
4650,110654063520,15636381049,39,64,92,1472,1
4660,110654063520,16024368649,71,36,248,2232,1
4664,110654063520,16179563689,119,92,384,8832,1
4691,110654063520,17227130209,71,36,248,2232,1
4708,110654063520,17886709129,55,92,128,2944,1
4710,110654063520,17964306649,119,108,368,9936,1
4736,110654063520,18973074409,215,32,828,6624,1
4742,110654063520,19205866969,39,64,92,1472,1
4756,110654063520,19749049609,119,92,384,8832,1
4773,110654063520,20408628529,131,90,434,39060,1
4784,110654063520,20835414889,71,36,248,2232,1
4800,110654063520,21456195049,55,92,128,2944,1
4804,110654063520,21611390089,131,90,434,39060,1
4834,110654063520,22775352889,39,64,92,1472,1
4848,110654063520,23318535529,119,92,384,8832,1
4849,110654063520,23357334289,111,124,320,9920,1
4857,110654063520,23667724369,131,230,294,67620,1
4866,110654063520,24016913209,131,90,434,39060,1
4892,110654063520,25025680969,55,92,128,2944,1
4908,110654063520,25646461129,71,36,248,2232,1
4939,110654063520,26849222689,71,36,248,2232,1
4940,110654063520,26888021449,119,92,384,8832,1
4986,110654063520,28672764409,119,62,414,25668,1
5008,110654063520,29526337129,87,92,256,5888,1
5018,110654063520,29914324729,39,64,92,1472,1
5032,110654063520,30457507369,71,36,248,2232,1
7256,331962190560,251765634409,119,108,368,9936,1
5078,110654063520,32242250329,119,108,368,9936,1
5097,110654063520,32979426769,111,124,320,9920,1
5100,110654063520,33095823049,87,92,256,5888,1
5110,110654063520,33483810649,39,64,92,1472,1
5124,110654063520,34026993289,119,92,384,8832,1
5125,110654063520,34065792049,71,36,248,2232,1
5156,110654063520,35268553609,71,36,248,2232,1
5168,110654063520,35734138729,55,92,128,2944,1
5170,110654063520,35811736249,119,108,368,9936,1
5187,110654063520,36471315169,71,36,248,2232,1
5202,110654063520,37053296569,39,64,92,1472,1
5216,110654063520,37596479209,119,92,384,8832,1
5260,110654063520,39303624649,55,92,128,2944,1
5269,110654063520,39652813489,131,90,434,39060,1
5280,110654063520,40079599849,71,36,248,2232,1
5294,110654063520,40622782489,39,64,92,1472,1
5340,110654063520,42407525449,131,230,294,67620,1
5345,110654063520,42601519249,111,124,320,9920,1
5362,110654063520,43261098169,131,90,434,39060,1
5373,110654063520,43687884529,71,36,248,2232,1
5380,110654063520,43959475849,215,32,828,6624,3
5386,110654063520,44192268409,39,64,92,1472,1
5400,110654063520,44735451049,119,92,384,8832,1
5404,110654063520,44890646089,71,36,248,2232,1
5435,110654063520,46093407649,71,36,248,2232,1
5444,110654063520,46442596489,55,92,128,2944,1
5478,110654063520,47761754329,39,64,92,1472,1
5492,110654063520,48304936969,119,92,384,8832,1
5559,110654063520,50904453889,71,36,248,2232,1
5570,110654063520,51331240249,39,64,92,1472,1
5584,110654063520,51874422889,119,92,384,8832,1
5621,110654063520,53309977009,71,36,248,2232,1
5628,110654063520,53581568329,55,92,128,2944,1
5630,110654063520,53659165849,119,108,368,9936,1
5652,110654063520,54512738569,71,36,248,2232,1
5656,110654063520,54667933609,215,32,828,6624,1
5683,110654063520,55715500129,71,36,248,2232,1
5708,110654063520,56685469129,311,380,864,82080,1
5720,110654063520,57151054249,55,92,128,2944,1
5744,110654063520,58082224489,87,92,256,5888,1
5745,110654063520,58121023249,71,36,248,2232,1
5754,110654063520,58470212089,39,64,92,1472,1
5776,110654063520,59323784809,71,36,248,2232,1
5796,110654063520,60099760009,131,90,434,39060,1
5807,110654063520,60526546369,71,36,248,2232,1
5812,110654063520,60720540169,55,92,128,2944,1
5836,110654063520,61651710409,87,92,256,5888,1
5860,110654063520,62582880649,119,92,384,8832,1
5869,110654063520,62932069489,71,36,248,2232,1
5900,110654063520,64134831049,71,36,248,2232,1
5904,110654063520,64290026089,55,92,128,2944,1
5920,110654063520,64910806249,131,90,434,39060,1
5938,110654063520,65609183929,39,64,92,1472,1
5952,110654063520,66152366569,119,92,384,8832,1
5993,110654063520,67743115729,71,36,248,2232,1
5998,110654063520,67937109529,119,108,368,9936,1
6024,110654063520,68945877289,71,36,248,2232,1
6030,110654063520,69178669849,39,64,92,1472,1
6044,110654063520,69721852489,119,92,384,8832,1
6055,110654063520,70148638849,71,36,248,2232,1
6088,110654063520,71428997929,55,92,128,2944,1
6093,110654063520,71622991729,215,216,644,34776,1
6106,110654063520,72127375609,131,90,434,39060,1
6117,110654063520,72554161969,71,36,248,2232,1
6122,110654063520,72748155769,39,64,92,1472,1
6136,110654063520,73291338409,119,92,384,8832,1
6148,110654063520,73756923529,71,36,248,2232,1
6191,110654063520,75425270209,131,230,294,67620,1
6214,110654063520,76317641689,39,64,92,1472,1
6228,110654063520,76860824329,119,92,384,8832,1
6230,110654063520,76938421849,131,90,434,39060,1
6272,110654063520,78567969769,71,36,248,2232,1
6306,110654063520,79887127609,39,64,92,1472,1
6320,110654063520,80430310249,119,92,384,8832,1
6328,110654063520,80740700329,311,380,864,82080,1
6364,110654063520,82137455689,55,92,128,2944,1
6365,110654063520,82176254449,71,36,248,2232,1
6366,110654063520,82215053209,119,108,368,9936,1
6396,110654063520,83379016009,71,36,248,2232,1
6398,110654063520,83456613529,39,64,92,1472,1
6412,110654063520,83999796169,119,62,414,25668,3
6416,110654063520,84154991209,131,90,434,39060,1
6447,110654063520,85357752769,131,90,434,39060,1
6461,110654063520,85900935409,111,124,320,9920,1
6480,110654063520,86638111849,87,92,256,5888,1
6489,110654063520,86987300689,71,36,248,2232,1
6490,110654063520,87026099449,39,64,92,1472,1
6504,110654063520,87569282089,119,92,384,8832,1
6520,110654063520,88190062249,71,36,248,2232,1
6596,110654063520,91138768009,119,92,384,8832,1
6613,110654063520,91798346929,71,36,248,2232,1
6640,110654063520,92845913449,55,92,128,2944,1
6644,110654063520,93001108489,71,36,248,2232,1
6674,110654063520,94165071289,39,64,92,1472,1
6688,110654063520,94708253929,119,92,384,8832,1
6709,110654063520,95523027889,111,124,320,9920,1
6732,110654063520,96415399369,55,92,128,2944,1
6737,110654063520,96609393169,71,36,248,2232,1
6743,110654063520,96842185729,131,230,294,67620,1
6766,110654063520,97734557209,39,64,92,1472,1
6768,110654063520,97812154729,71,36,248,2232,1
6780,110654063520,98277739849,119,92,384,8832,1
6819,110654063520,99790891489,131,90,434,39060,1
6824,110654063520,99984885289,55,92,128,2944,1
6826,110654063520,100062482809,119,108,368,9936,1
6829,110654063520,100178879089,215,216,644,34776,1
6861,110654063520,101420439409,71,36,248,2232,1
6872,110654063520,101847225769,119,92,384,8832,1
6943,110654063520,104601937729,131,90,434,39060,1
6950,110654063520,104873529049,39,64,92,1472,1
6957,110654063520,105145120369,111,124,320,9920,1
6964,110654063520,105416711689,119,92,384,8832,1
6985,110654063520,106231485649,71,36,248,2232,1
6996,110654063520,106658272009,131,230,294,67620,1
7032,110654063520,108055027369,87,92,256,5888,1
7036,110654063520,108210222409,131,90,434,39060,1
7042,110654063520,108443014969,39,64,92,1472,1
7,38798760,600889,71,120,164,4920,146
7,38798760,600889,47,42,146,6132,78
8033,116124688680,11756625169,191,164,600,24600,1
8063,116124688680,12920587969,167,12,656,1968,1
8145,116124688680,16102086289,167,12,656,1968,1
8361,116124688680,24482618449,191,164,600,24600,1
8883,116124688680,44735571169,167,12,656,1968,1
9000,116124688680,49275026089,191,180,584,26280,1
9047,116124688680,51098567809,167,12,656,1968,1
9252,116124688680,59052313609,167,12,656,1968,1
9744,116124688680,78141303529,167,12,656,1968,1
9876,116124688680,83262739849,191,180,584,26280,1
10031,116124688680,89276547649,167,12,656,1968,1
10247,116124688680,97657079809,191,164,600,24600,1
10277,116124688680,98821042609,167,12,656,1968,1
10288,116124688680,99247828969,191,164,600,24600,1
10411,116124688680,104020076449,191,164,600,24600,1
10605,116124688680,111547035889,167,12,656,1968,1
8,38798760,721009,31,8,116,232,74
8,38798760,721009,19,2,74,148,54
8,38798760,721009,47,14,174,2436,35
8,38798760,721009,39,8,148,296,26
10773,41631069480,39519769,47,4,184,184,2
10777,41631069480,194714809,63,68,184,3128,2
10778,41631069480,233513569,63,68,184,3128,2
10778,41631069480,233513569,47,4,184,184,1
10778,41631069480,233513569,35,2,138,276,1
10778,41631069480,233513569,71,8,276,552,1
10779,41631069480,272312329,35,2,138,276,2
10783,41631069480,427507369,71,8,276,552,2
10784,41631069480,466306129,71,8,276,552,2
10786,41631069480,543903649,47,4,184,184,2
10786,41631069480,543903649,35,2,138,276,1
10786,41631069480,543903649,71,8,276,552,1
10792,41631069480,776696209,119,12,464,1392,8
10793,41631069480,815494969,47,4,184,184,2
10793,41631069480,815494969,35,2,138,276,1
10793,41631069480,815494969,71,8,276,552,1
10794,41631069480,854293729,75,1,299,1196,2
10794,41631069480,854293729,47,4,184,184,1
10794,41631069480,854293729,35,2,138,276,1
10794,41631069480,854293729,71,8,276,552,1
10802,41631069480,1164683809,35,2,138,276,2
10804,41631069480,1242281329,47,4,184,184,2
10808,41631069480,1397476369,63,68,184,3128,2
10810,41631069480,1475073889,35,2,138,276,2
10814,41631069480,1630268929,71,8,276,552,2
10816,41631069480,1707866449,63,68,184,3128,2
10816,41631069480,1707866449,47,4,184,184,1
10816,41631069480,1707866449,35,2,138,276,1
10816,41631069480,1707866449,71,8,276,552,1
10819,41631069480,1824262729,47,4,184,184,2
10823,41631069480,1979457769,63,68,184,3128,2
10824,41631069480,2018256529,63,68,184,3128,2
10824,41631069480,2018256529,47,4,184,184,1
10824,41631069480,2018256529,35,2,138,276,1
10824,41631069480,2018256529,71,8,276,552,1
10824,41631069480,2018256529,75,1,299,1196,1
10827,41631069480,2134652809,47,4,184,184,2
10831,41631069480,2289847849,63,68,184,3128,2
10836,41631069480,2483841649,23,18,74,1332,1
10837,41631069480,2522640409,71,8,276,552,2
10839,41631069480,2600237929,63,68,184,3128,2
10839,41631069480,2600237929,47,4,184,184,1
10839,41631069480,2600237929,35,2,138,276,1
10839,41631069480,2600237929,71,8,276,552,1
10839,41631069480,2600237929,75,1,299,1196,1
10840,41631069480,2639036689,75,1,299,1196,2
10840,41631069480,2639036689,47,4,184,184,1
10840,41631069480,2639036689,35,2,138,276,1
10840,41631069480,2639036689,71,8,276,552,1
10847,41631069480,2910628009,47,4,184,184,2
10847,41631069480,2910628009,35,2,138,276,1
10847,41631069480,2910628009,71,8,276,552,1
10850,41631069480,3027024289,47,4,184,184,2
10852,41631069480,3104621809,71,8,276,552,2
10856,41631069480,3259816849,35,2,138,276,2
10856,41631069480,3259816849,75,1,299,1196,1
10860,41631069480,3415011889,71,8,276,552,2
10865,41631069480,3609005689,47,4,184,184,2
10870,41631069480,3802999489,63,68,184,3128,2
10870,41631069480,3802999489,47,4,184,184,1
10870,41631069480,3802999489,35,2,138,276,1
10870,41631069480,3802999489,71,8,276,552,1
10870,41631069480,3802999489,75,1,299,1196,1
10871,41631069480,3841798249,35,2,138,276,2
10871,41631069480,3841798249,75,1,299,1196,1
10872,41631069480,3880597009,35,2,138,276,2
10873,41631069480,3919395769,47,4,184,184,2
10879,41631069480,4152188329,35,2,138,276,2
10880,41631069480,4190987089,47,4,184,184,2
10881,41631069480,4229785849,47,4,184,184,2
10891,41631069480,4617773449,71,8,276,552,2
10893,41631069480,4695370969,63,68,184,3128,2
10893,41631069480,4695370969,47,4,184,184,1
10893,41631069480,4695370969,35,2,138,276,1
10893,41631069480,4695370969,71,8,276,552,1
10893,41631069480,4695370969,75,1,299,1196,1
10898,41631069480,4889364769,71,8,276,552,2
10899,41631069480,4928163529,71,8,276,552,2
10902,41631069480,5044559809,35,2,138,276,2
10904,41631069480,5122157329,47,4,184,184,2
10906,41631069480,5199754849,71,8,276,552,2
10908,41631069480,5277352369,63,68,184,3128,2
10908,41631069480,5277352369,47,4,184,184,1
10908,41631069480,5277352369,35,2,138,276,1
10908,41631069480,5277352369,71,8,276,552,1
10908,41631069480,5277352369,75,1,299,1196,1
10909,41631069480,5316151129,75,1,299,1196,2
10909,41631069480,5316151129,47,4,184,184,1
10909,41631069480,5316151129,35,2,138,276,1
10909,41631069480,5316151129,71,8,276,552,1
10909,41631069480,5316151129,63,68,184,3128,1
10911,41631069480,5393748649,47,4,184,184,2
10914,41631069480,5510144929,71,8,276,552,2
10916,41631069480,5587742449,63,68,184,3128,2
10916,41631069480,5587742449,47,4,184,184,1
10916,41631069480,5587742449,35,2,138,276,1
10916,41631069480,5587742449,71,8,276,552,1
10916,41631069480,5587742449,75,1,299,1196,1
10918,41631069480,5665339969,35,2,138,276,2
10923,41631069480,5859333769,63,68,184,3128,2
10925,41631069480,5936931289,35,2,138,276,2
10925,41631069480,5936931289,75,1,299,1196,1
10932,41631069480,6208522609,47,4,184,184,2
10932,41631069480,6208522609,35,2,138,276,1
10932,41631069480,6208522609,71,8,276,552,1
10937,41631069480,6402516409,71,8,276,552,2
10942,41631069480,6596510209,47,4,184,184,2
10945,41631069480,6712906489,71,8,276,552,2
10947,41631069480,6790504009,47,4,184,184,2
10947,41631069480,6790504009,35,2,138,276,1
10947,41631069480,6790504009,71,8,276,552,1
10949,41631069480,6868101529,47,4,184,184,2
10954,41631069480,7062095329,63,68,184,3128,2
10954,41631069480,7062095329,47,4,184,184,1
10954,41631069480,7062095329,35,2,138,276,1
10954,41631069480,7062095329,71,8,276,552,1
10954,41631069480,7062095329,75,1,299,1196,1
10955,41631069480,7100894089,47,4,184,184,2
10955,41631069480,7100894089,35,2,138,276,1
10955,41631069480,7100894089,71,8,276,552,1
10955,41631069480,7100894089,63,68,184,3128,1
10956,41631069480,7139692849,35,2,138,276,2
10956,41631069480,7139692849,15,23,37,3404,1
10957,41631069480,7178491609,47,4,184,184,2
10960,41631069480,7294887889,71,8,276,552,2
10963,41631069480,7411284169,35,2,138,276,2
10964,41631069480,7450082929,35,2,138,276,2
10967,41631069480,7566479209,71,8,276,552,2
10968,41631069480,7605277969,71,8,276,552,2
10972,41631069480,7760473009,47,4,184,184,2
10978,41631069480,7993265569,47,4,184,184,2
10978,41631069480,7993265569,35,2,138,276,1
10978,41631069480,7993265569,71,8,276,552,1
10980,41631069480,8070863089,47,4,184,184,2
10983,41631069480,8187259369,71,8,276,552,2
10984,41631069480,8226058129,23,18,74,1332,1
10985,41631069480,8264856889,63,68,184,3128,2
10985,41631069480,8264856889,47,4,184,184,1
10985,41631069480,8264856889,35,2,138,276,1
10985,41631069480,8264856889,71,8,276,552,1
10986,41631069480,8303655649,35,2,138,276,2
10993,41631069480,8575246969,47,4,184,184,2
10993,41631069480,8575246969,35,2,138,276,1
10993,41631069480,8575246969,71,8,276,552,1
10993,41631069480,8575246969,63,68,184,3128,1
10993,41631069480,8575246969,15,23,37,3404,1
10995,41631069480,8652844489,47,4,184,184,2
10998,41631069480,8769240769,71,8,276,552,2
11001,41631069480,8885637049,75,1,299,1196,2
11001,41631069480,8885637049,47,4,184,184,1
11001,41631069480,8885637049,35,2,138,276,1
11001,41631069480,8885637049,71,8,276,552,1
11001,41631069480,8885637049,63,68,184,3128,1
11010,41631069480,9234825889,35,2,138,276,2
11011,41631069480,9273624649,47,4,184,184,2
11012,41631069480,9312423409,31,50,74,3700,1
11014,41631069480,9390020929,71,8,276,552,2
11017,41631069480,9506417209,35,2,138,276,2
11018,41631069480,9545215969,47,4,184,184,2
11019,41631069480,9584014729,47,4,184,184,2
11021,41631069480,9661612249,71,8,276,552,2
11024,41631069480,9778008529,75,1,299,1196,2
11024,41631069480,9778008529,47,4,184,184,1
11024,41631069480,9778008529,35,2,138,276,1
11024,41631069480,9778008529,71,8,276,552,1
11027,41631069480,9894404809,95,32,348,2784,1
11029,41631069480,9972002329,71,8,276,552,2
11032,41631069480,10088398609,35,2,138,276,2
11034,41631069480,10165996129,47,4,184,184,2
11036,41631069480,10243593649,71,8,276,552,2
11038,41631069480,10321191169,63,68,184,3128,2
11039,41631069480,10359989929,75,1,299,1196,2
11039,41631069480,10359989929,47,4,184,184,1
11039,41631069480,10359989929,35,2,138,276,1
11039,41631069480,10359989929,71,8,276,552,1
11042,41631069480,10476386209,47,4,184,184,2
11046,41631069480,10631581249,47,4,184,184,2
11046,41631069480,10631581249,35,2,138,276,1
11046,41631069480,10631581249,71,8,276,552,1
11047,41631069480,10670380009,75,1,299,1196,2
11047,41631069480,10670380009,47,4,184,184,1
11047,41631069480,10670380009,35,2,138,276,1
11047,41631069480,10670380009,71,8,276,552,1
11047,41631069480,10670380009,63,68,184,3128,1
11049,41631069480,10747977529,47,4,184,184,2
11053,41631069480,10903172569,63,68,184,3128,2
11054,41631069480,10941971329,63,68,184,3128,2
11054,41631069480,10941971329,47,4,184,184,1
11054,41631069480,10941971329,35,2,138,276,1
11054,41631069480,10941971329,71,8,276,552,1
11054,41631069480,10941971329,75,1,299,1196,1
11055,41631069480,10980770089,35,2,138,276,2
11055,41631069480,10980770089,75,1,299,1196,1
11056,41631069480,11019568849,35,2,138,276,2
11058,41631069480,11097166369,23,18,74,1332,1
11059,41631069480,11135965129,71,8,276,552,2
11060,41631069480,11174763889,71,8,276,552,2
11063,41631069480,11291160169,35,2,138,276,2
11065,41631069480,11368757689,47,4,184,184,2
11071,41631069480,11601550249,35,2,138,276,2
11076,41631069480,11795544049,63,68,184,3128,2
11078,41631069480,11873141569,35,2,138,276,2
11078,41631069480,11873141569,75,1,299,1196,1
11080,41631069480,11950739089,47,4,184,184,2
11082,41631069480,12028336609,71,8,276,552,2
11085,41631069480,12144732889,47,4,184,184,2
11085,41631069480,12144732889,35,2,138,276,1
11085,41631069480,12144732889,71,8,276,552,1
11090,41631069480,12338726689,71,8,276,552,2
11098,41631069480,12649116769,71,8,276,552,2
11100,41631069480,12726714289,63,68,184,3128,2
11100,41631069480,12726714289,47,4,184,184,1
11100,41631069480,12726714289,35,2,138,276,1
11100,41631069480,12726714289,71,8,276,552,1
11101,41631069480,12765513049,35,2,138,276,2
11103,41631069480,12843110569,47,4,184,184,2
11105,41631069480,12920708089,71,8,276,552,2
11106,41631069480,12959506849,71,8,276,552,2
11108,41631069480,13037104369,75,1,299,1196,2
11108,41631069480,13037104369,47,4,184,184,1
11108,41631069480,13037104369,35,2,138,276,1
11108,41631069480,13037104369,71,8,276,552,1
11109,41631069480,13075903129,35,2,138,276,2
11109,41631069480,13075903129,75,1,299,1196,1
11111,41631069480,13153500649,47,4,184,184,2
11113,41631069480,13231098169,71,8,276,552,2
